File,Label
5484855335864847327_malware_magichound.pcap,malware_magichound
8554176169858537741_malware_trickster.pcap,malware_trickster
9219648862701435499_benign_benign.pcap,benign_benign
13781963119741874486_malware_trickbot.pcap,malware_trickbot
2363013889915425535_malware_emotet.pcap,malware_emotet
17540247255336143226_bengin_benign.pcap,bengin_benign
13305907442664457204_malware_trickster.pcap,malware_trickster
16336579517256525318_malware_htbot.pcap,malware_htbot
6084052465975666850_bengin_benign.pcap,bengin_benign
13585771704786988695_malware_trickbot.pcap,malware_trickbot
10173111560594857038_malware_adload.pcap,malware_adload
7220634836783510079_malware_trickster.pcap,malware_trickster
17954507067891883707_bengin_benign.pcap,bengin_benign
5041127771561879091_benign_benign.pcap,benign_benign
9044274782500745498_benign_benign.pcap,benign_benign
12381898736301418504_malware_trickbot.pcap,malware_trickbot
10292909496723433671_malware_dridex.pcap,malware_dridex
4235601967804013002_malware_artemis.pcap,malware_artemis
4457966500675311951_malware_emotet.pcap,malware_emotet
5643670555809803090_malware_tinba.pcap,malware_tinba
44152978757641136_malware_trickbot.pcap,malware_trickbot
1879804811290001368_benign_benign.pcap,benign_benign
5893051433793426537_malware_adload.pcap,malware_adload
10008291777577089466_malware_trickbot.pcap,malware_trickbot
7086253733540779273_malware_ccleaner.pcap,malware_ccleaner
3303776804897673664_malware_trickster.pcap,malware_trickster
4056204896977627344_malware_trickster.pcap,malware_trickster
14049973706809461536_malware_emotet.pcap,malware_emotet
14008499899326753356_benign_benign.pcap,benign_benign
7164976730110507465_bengin_benign.pcap,bengin_benign
14631172852792048520_malware_emotet.pcap,malware_emotet
8630195721809568901_malware_trickster.pcap,malware_trickster
9452758266480028845_malware_dridex.pcap,malware_dridex
8541828625059753890_malware_emotet.pcap,malware_emotet
10361352414630672571_malware_ccleaner.pcap,malware_ccleaner
15642093565852582668_malware_trickster.pcap,malware_trickster
13480688989071044029_malware_htbot.pcap,malware_htbot
18281963730033716342_benign_benign.pcap,benign_benign
6273714695010028509_malware_trickbot.pcap,malware_trickbot
17144696695467711456_malware_trojandownloader.pcap,malware_trojandownloader
12762777360285293298_malware_emotet.pcap,malware_emotet
6673040328059363479_malware_artemis.pcap,malware_artemis
5270235464479489898_benign_benign.pcap,benign_benign
17199277866820405329_malware_trickster.pcap,malware_trickster
16734242641494234933_benign_benign.pcap,benign_benign
17536619771773548683_malware_artemis.pcap,malware_artemis
1955850847340202044_malware_htbot.pcap,malware_htbot
18352103506546419209_malware_tinba.pcap,malware_tinba
3244898318946954361_malware_pua.pcap,malware_pua
14995884100586843124_malware_emotet.pcap,malware_emotet
14509439584575648150_malware_minertrojan.pcap,malware_minertrojan
13765543354579440402_malware_trickster.pcap,malware_trickster
15497369690310405737_malware_ursnif.pcap,malware_ursnif
6869725831805681884_benign_benign.pcap,benign_benign
3351971959985842098_benign_benign.pcap,benign_benign
2213156665439523504_malware_dridex.pcap,malware_dridex
9493141246119631567_malware_trickster.pcap,malware_trickster
13189064968992531078_malware_emotet.pcap,malware_emotet
3153894009727361330_malware_htbot.pcap,malware_htbot
8469552686987265210_bengin_benign.pcap,bengin_benign
3546212141529101752_bengin_benign.pcap,bengin_benign
9025790881760247321_bengin_benign.pcap,bengin_benign
7344774056032479126_malware_emotet.pcap,malware_emotet
10161436244775100157_benign_benign.pcap,benign_benign
1074547551014517210_malware_trickster.pcap,malware_trickster
16862352239657053109_malware_magichound.pcap,malware_magichound
10557954075571258799_malware_trojandownloader.pcap,malware_trojandownloader
5885793175157953463_malware_magichound.pcap,malware_magichound
4808610517911037984_bengin_benign.pcap,bengin_benign
5027698167651108366_malware_adload.pcap,malware_adload
4228217465453735257_malware_magichound.pcap,malware_magichound
11725197179454273960_malware_htbot.pcap,malware_htbot
6198963789469124320_malware_emotet.pcap,malware_emotet
2850231646376214596_malware_magichound.pcap,malware_magichound
15750907202620774735_benign_benign.pcap,benign_benign
15588093200408058213_bengin_benign.pcap,bengin_benign
18066426437397252166_bengin_benign.pcap,bengin_benign
7882082028680923048_malware_trickster.pcap,malware_trickster
4449704297496044275_benign_benign.pcap,benign_benign
4299672186666017963_malware_emotet.pcap,malware_emotet
15695610540815985871_bengin_benign.pcap,bengin_benign
5674975987683253657_malware_trickbot.pcap,malware_trickbot
16761194365030596398_malware_magichound.pcap,malware_magichound
14809485669816551799_malware_trickbot.pcap,malware_trickbot
14006284767738393360_benign_benign.pcap,benign_benign
15314081486170860660_benign_benign.pcap,benign_benign
9646929543930408120_benign_benign.pcap,benign_benign
2648631091534070988_malware_trickbot.pcap,malware_trickbot
7067780948858162550_benign_benign.pcap,benign_benign
1136402634475538822_benign_benign.pcap,benign_benign
16101576930191976701_benign_benign.pcap,benign_benign
13174255469647207553_benign_benign.pcap,benign_benign
3418015685673492690_malware_artemis.pcap,malware_artemis
1333341689514848658_benign_benign.pcap,benign_benign
4848446409489975984_malware_tinba.pcap,malware_tinba
2931786378404498859_malware_magichound.pcap,malware_magichound
2601235830576016414_malware_emotet.pcap,malware_emotet
4052295439090886746_malware_minertrojan.pcap,malware_minertrojan
1683591079580623093_malware_trickbot.pcap,malware_trickbot
13123160298943411173_malware_trickbot.pcap,malware_trickbot
4959427413511143444_malware_trickster.pcap,malware_trickster
14812131759641946990_malware_ursnif.pcap,malware_ursnif
17985774947136397383_benign_benign.pcap,benign_benign
5519620242183600836_malware_adload.pcap,malware_adload
15343129132035325318_malware_minertrojan.pcap,malware_minertrojan
14181276756399469648_malware_emotet.pcap,malware_emotet
14893081956046932776_malware_tinba.pcap,malware_tinba
16765977065960678004_malware_htbot.pcap,malware_htbot
17345917794027347801_benign_benign.pcap,benign_benign
11809936905250474579_malware_tinba.pcap,malware_tinba
10173200223806989982_benign_benign.pcap,benign_benign
1604649381221083501_malware_trickbot.pcap,malware_trickbot
17950531890198566211_bengin_benign.pcap,bengin_benign
2075388470039312922_malware_artemis.pcap,malware_artemis
17772441141013554915_malware_dridex.pcap,malware_dridex
17974209859822348922_malware_emotet.pcap,malware_emotet
2924309989119829431_malware_trickster.pcap,malware_trickster
15647155983183529663_benign_benign.pcap,benign_benign
6729697931051971577_malware_dridex.pcap,malware_dridex
17949291292592740040_malware_emotet.pcap,malware_emotet
5255129955603281981_malware_emotet.pcap,malware_emotet
11190782481743099596_benign_benign.pcap,benign_benign
11758152203309854127_malware_downware.pcap,malware_downware
10548843166569787277_malware_dridex.pcap,malware_dridex
6628661965715759726_malware_trickster.pcap,malware_trickster
13252975891251869310_malware_magichound.pcap,malware_magichound
11636038077021884098_malware_magichound.pcap,malware_magichound
2693695315856977633_malware_trickster.pcap,malware_trickster
6209401431142859242_bengin_benign.pcap,bengin_benign
15054131022021256219_malware_emotet.pcap,malware_emotet
8930416689112319877_bengin_benign.pcap,bengin_benign
10477971956236026895_malware_pua.pcap,malware_pua
16492146394192453879_malware_trickbot.pcap,malware_trickbot
8333244173170175443_malware_adload.pcap,malware_adload
8521838732646243676_malware_emotet.pcap,malware_emotet
18128083636925698545_malware_emotet.pcap,malware_emotet
12210521007838695512_bengin_benign.pcap,bengin_benign
5386773030917734313_malware_htbot.pcap,malware_htbot
13175092183767177146_malware_magichound.pcap,malware_magichound
8867417869697033876_malware_trickster.pcap,malware_trickster
18417024952480606422_malware_magichound.pcap,malware_magichound
8124908141101950484_malware_trickster.pcap,malware_trickster
17616131472868015260_malware_adload.pcap,malware_adload
7577006587426944427_malware_magichound.pcap,malware_magichound
17231834504124418494_malware_magichound.pcap,malware_magichound
2801705193881973413_malware_adload.pcap,malware_adload
18078076289903788435_malware_trickster.pcap,malware_trickster
6374384137398551869_malware_trickster.pcap,malware_trickster
15319428548493652655_benign_benign.pcap,benign_benign
18082410953001362310_malware_trickster.pcap,malware_trickster
13606122478596027427_malware_magichound.pcap,malware_magichound
13824531003914544747_malware_emotet.pcap,malware_emotet
104574294121077425_malware_ursnif.pcap,malware_ursnif
11512329653168380880_malware_pua.pcap,malware_pua
8401496958838752544_benign_benign.pcap,benign_benign
3322540676674072342_benign_benign.pcap,benign_benign
11963181060426552634_benign_benign.pcap,benign_benign
17909492028773763384_malware_trickbot.pcap,malware_trickbot
4040697878620723081_bengin_benign.pcap,bengin_benign
6683035400506329749_malware_magichound.pcap,malware_magichound
4207453737165961886_malware_trickster.pcap,malware_trickster
13716738844122394276_malware_trickbot.pcap,malware_trickbot
3897162641128731874_malware_trickster.pcap,malware_trickster
6228643666225921431_bengin_benign.pcap,bengin_benign
7445420867440772603_malware_trickbot.pcap,malware_trickbot
1086688617146190718_malware_trickster.pcap,malware_trickster
9852359312637495413_malware_pua.pcap,malware_pua
17787117752168397743_benign_benign.pcap,benign_benign
6288327554562708357_malware_trickster.pcap,malware_trickster
6546725953546869733_malware_emotet.pcap,malware_emotet
1569083760411283227_malware_trojandownloader.pcap,malware_trojandownloader
8463201591725634594_bengin_benign.pcap,bengin_benign
1591159896917497192_malware_htbot.pcap,malware_htbot
11090247341657030771_malware_bitcoinminer.pcap,malware_bitcoinminer
2028830746415734999_malware_htbot.pcap,malware_htbot
1229815665478812509_malware_bitcoinminer.pcap,malware_bitcoinminer
14723922870883724790_benign_benign.pcap,benign_benign
12116549795586454259_benign_benign.pcap,benign_benign
2969468584190717882_malware_htbot.pcap,malware_htbot
7222119790635137190_benign_benign.pcap,benign_benign
3030683282365663865_malware_htbot.pcap,malware_htbot
7639312368050915646_benign_benign.pcap,benign_benign
14334850458801532296_benign_benign.pcap,benign_benign
7346740617161824891_malware_cobalt.pcap,malware_cobalt
14254135025282302526_malware_emotet.pcap,malware_emotet
194950297509878818_benign_benign.pcap,benign_benign
11933460535414912564_benign_benign.pcap,benign_benign
14271169705172862031_malware_trickster.pcap,malware_trickster
15362540104969514146_malware_ccleaner.pcap,malware_ccleaner
14964525394802356289_malware_emotet.pcap,malware_emotet
12358717675122434661_malware_trickster.pcap,malware_trickster
8977160316100464038_malware_ursnif.pcap,malware_ursnif
15981264627387929249_malware_htbot.pcap,malware_htbot
10227436472481254606_malware_htbot.pcap,malware_htbot
13698034619116845023_malware_trickbot.pcap,malware_trickbot
24353210319047141_benign_benign.pcap,benign_benign
13296318712464245593_malware_emotet.pcap,malware_emotet
10076116821688026949_bengin_benign.pcap,bengin_benign
3533360592923169399_malware_trickbot.pcap,malware_trickbot
4225693777031905286_bengin_benign.pcap,bengin_benign
4127901116283080690_malware_emotet.pcap,malware_emotet
12473144504420577265_malware_emotet.pcap,malware_emotet
9637578651554182468_malware_ccleaner.pcap,malware_ccleaner
17034343129438742168_malware_htbot.pcap,malware_htbot
15375428197873816282_malware_magichound.pcap,malware_magichound
12735496942856613865_malware_trickster.pcap,malware_trickster
2413642635407274840_benign_benign.pcap,benign_benign
4198831655320152269_malware_adload.pcap,malware_adload
13690313908820464681_malware_trickster.pcap,malware_trickster
8504122201566440267_malware_tinba.pcap,malware_tinba
5125722824003714781_malware_trickster.pcap,malware_trickster
14820544586143900979_benign_benign7.pcap,benign_benign7
3985400581487518200_malware_htbot.pcap,malware_htbot
7054909005985726002_malware_emotet.pcap,malware_emotet
5717411612945363245_benign_benign.pcap,benign_benign
1615707099479772545_malware_ursnif.pcap,malware_ursnif
5341020349442123515_malware_trickster.pcap,malware_trickster
17152474834537527258_malware_trickbot.pcap,malware_trickbot
592057971860587518_malware_trickbot.pcap,malware_trickbot
2930894017969009371_malware_trickster.pcap,malware_trickster
11898983691410375939_malware_emotet.pcap,malware_emotet
14790008116377546835_malware_ccleaner.pcap,malware_ccleaner
274227065054706304_malware_emotet.pcap,malware_emotet
677453996275120199_malware_tinba.pcap,malware_tinba
10570667365173541575_malware_trickbot.pcap,malware_trickbot
13643064573548985148_malware_magichound.pcap,malware_magichound
10873080835671990102_malware_magichound.pcap,malware_magichound
14015748623838533764_malware_trickbot.pcap,malware_trickbot
3116675557098778991_malware_trickster.pcap,malware_trickster
2266783662089952558_malware_trickster.pcap,malware_trickster
7286143055653613038_malware_trickbot.pcap,malware_trickbot
3177399881783280209_malware_emotet.pcap,malware_emotet
12308807262747857870_malware_emotet.pcap,malware_emotet
10089992191311114641_bengin_benign.pcap,bengin_benign
14743739371154771843_malware_trickster.pcap,malware_trickster
2584833702511560206_benign_benign.pcap,benign_benign
9914681236258946212_benign_benign.pcap,benign_benign
1541990488527965911_bengin_benign.pcap,bengin_benign
17258417202780304099_malware_magichound.pcap,malware_magichound
692004681194534049_bengin_benign.pcap,bengin_benign
15613667142362638135_malware_ccleaner.pcap,malware_ccleaner
12799172028764497910_malware_emotet.pcap,malware_emotet
2374994567207499724_malware_trickster.pcap,malware_trickster
10899210460258580095_malware_trickster.pcap,malware_trickster
4622131147770310183_malware_trickbot.pcap,malware_trickbot
15491250326388073191_malware_emotet.pcap,malware_emotet
1323643972880990586_benign_benign.pcap,benign_benign
7334154810055973201_malware_ursnif.pcap,malware_ursnif
4220404818419688886_benign_benign.pcap,benign_benign
10942668737254245329_malware_adload.pcap,malware_adload
11387994911219694881_benign_benign.pcap,benign_benign
8629108822919735859_malware_emotet.pcap,malware_emotet
4424407933600293892_malware_emotet.pcap,malware_emotet
554615630479572373_malware_trickbot.pcap,malware_trickbot
7973234748748878363_benign_benign.pcap,benign_benign
16965483484658649886_malware_trickbot.pcap,malware_trickbot
6994593350604528084_malware_htbot.pcap,malware_htbot
11047183240282500357_malware_trickster.pcap,malware_trickster
7053244497355539541_malware_magichound.pcap,malware_magichound
15175923827083277291_malware_emotet.pcap,malware_emotet
6663129403700269302_malware_htbot.pcap,malware_htbot
607931262882770870_malware_trickbot.pcap,malware_trickbot
614251026064689718_malware_htbot.pcap,malware_htbot
589019416612042625_malware_tinba.pcap,malware_tinba
8409074274681080122_benign_benign.pcap,benign_benign
3243147557617298700_malware_artemis.pcap,malware_artemis
977617184235302719_benign_benign.pcap,benign_benign
9512421273116556171_malware_trickbot.pcap,malware_trickbot
15719745237532016678_malware_trickster.pcap,malware_trickster
11259620569174364307_malware_emotet.pcap,malware_emotet
6015011307108009987_bengin_benign.pcap,bengin_benign
678517663007579626_malware_htbot.pcap,malware_htbot
9071779466405165306_malware_emotet.pcap,malware_emotet
8269588399152860603_malware_trickster.pcap,malware_trickster
8108390646269245302_malware_trickster.pcap,malware_trickster
14896263487778982821_malware_pua.pcap,malware_pua
11132071547603915658_malware_trickster.pcap,malware_trickster
16637290236631041810_malware_trickbot.pcap,malware_trickbot
7945719727368734275_malware_adload.pcap,malware_adload
3392842905530207485_malware_trickbot.pcap,malware_trickbot
5494038001813743649_malware_trickster.pcap,malware_trickster
11967208850490147915_benign_benign.pcap,benign_benign
10265284354706699884_malware_adload.pcap,malware_adload
3266097195660053947_malware_magichound.pcap,malware_magichound
3633702024754517044_malware_dridex.pcap,malware_dridex
4111938704811878165_malware_dridex.pcap,malware_dridex
5113004218598368688_malware_htbot.pcap,malware_htbot
12628329139185916520_malware_trickster.pcap,malware_trickster
16577070019611150304_malware_trickster.pcap,malware_trickster
13366882967710587170_bengin_benign.pcap,bengin_benign
6514246765465486330_benign_benign.pcap,benign_benign
17103280614573266216_malware_trickbot.pcap,malware_trickbot
9971838228122550994_malware_tinba.pcap,malware_tinba
10064526002932956313_benign_benign.pcap,benign_benign
16109074548874109910_malware_trickbot.pcap,malware_trickbot
12921835654950433381_benign_benign.pcap,benign_benign
10601473399622479898_malware_tinba.pcap,malware_tinba
17334565787246931735_malware_downware.pcap,malware_downware
3546284856867134718_malware_ccleaner.pcap,malware_ccleaner
413243014928161444_malware_trickster.pcap,malware_trickster
18291359431062853043_malware_trickster.pcap,malware_trickster
12101133867212110098_malware_emotet.pcap,malware_emotet
2102921202771171894_malware_emotet.pcap,malware_emotet
3134835914318710348_bengin_benign.pcap,bengin_benign
15469519219809155679_malware_trickster.pcap,malware_trickster
17777942302055229722_benign_benign.pcap,benign_benign
15124582562384630829_malware_artemis.pcap,malware_artemis
16757230988916531022_malware_trickster.pcap,malware_trickster
17377650539651876472_malware_trickster.pcap,malware_trickster
7391731438273275069_malware_trickster.pcap,malware_trickster
4770907580722768795_benign_benign.pcap,benign_benign
8743630369119818225_malware_ursnif.pcap,malware_ursnif
495785901420968580_malware_magichound.pcap,malware_magichound
16507563401787963034_malware_emotet.pcap,malware_emotet
14289022272185925492_malware_trickbot.pcap,malware_trickbot
1522950451938429511_malware_emotet.pcap,malware_emotet
14601322546106514590_malware_ursnif.pcap,malware_ursnif
4418468550149624780_malware_htbot.pcap,malware_htbot
10428347549271699514_malware_trickbot.pcap,malware_trickbot
8950182843325195702_malware_downware.pcap,malware_downware
18161556619994921369_malware_ursnif.pcap,malware_ursnif
4178136204731373700_bengin_benign.pcap,bengin_benign
5189317874505158744_malware_artemis.pcap,malware_artemis
16261466156901064658_bengin_benign.pcap,bengin_benign
13357178133620098412_malware_trickster.pcap,malware_trickster
2241611094201470344_malware_trojandownloader.pcap,malware_trojandownloader
7117688109594617617_benign_benign.pcap,benign_benign
14537046807147851070_malware_emotet.pcap,malware_emotet
10237595439843141209_malware_emotet.pcap,malware_emotet
12113380718449149991_malware_emotet.pcap,malware_emotet
3641596413266124411_malware_trickster.pcap,malware_trickster
14074350261350804139_malware_dridex.pcap,malware_dridex
3186178946481991535_malware_tinba.pcap,malware_tinba
10538059683171012004_benign_benign.pcap,benign_benign
3497025823837172368_malware_emotet.pcap,malware_emotet
1409093237860631586_malware_emotet.pcap,malware_emotet
14134539019206355088_malware_adload.pcap,malware_adload
3143108452560076069_malware_trickster.pcap,malware_trickster
12722207622753516817_benign_benign.pcap,benign_benign
14175485678187393677_bengin_benign.pcap,bengin_benign
14541949616732843792_benign_benign.pcap,benign_benign
13274579977337861955_malware_tinba.pcap,malware_tinba
18195330874585212578_malware_minertrojan.pcap,malware_minertrojan
2868805719513530301_malware_trickster.pcap,malware_trickster
7344040389876069578_malware_adload.pcap,malware_adload
5669266021338122652_malware_adload.pcap,malware_adload
18352323680298846694_bengin_benign.pcap,bengin_benign
10822247488049898574_malware_ccleaner.pcap,malware_ccleaner
6744132953599896523_malware_trickster.pcap,malware_trickster
16739321610271931446_malware_trickster.pcap,malware_trickster
15867329559705850356_benign_benign.pcap,benign_benign
10762142187558117839_bengin_benign.pcap,bengin_benign
13297616501617102807_malware_pua.pcap,malware_pua
441743846417548338_malware_htbot.pcap,malware_htbot
1077992946889471692_bengin_benign.pcap,bengin_benign
2606923994112444713_malware_ursnif.pcap,malware_ursnif
16694811937393180154_malware_magichound.pcap,malware_magichound
14163996288466831098_malware_artemis.pcap,malware_artemis
2092413745063083368_malware_adload.pcap,malware_adload
7369738911536253346_malware_trickster.pcap,malware_trickster
7220414480514135840_malware_emotet.pcap,malware_emotet
7188394040585529260_malware_trickster.pcap,malware_trickster
6614781048384965678_malware_pua.pcap,malware_pua
11379850534958874191_malware_ursnif.pcap,malware_ursnif
15512152848928602664_malware_trickster.pcap,malware_trickster
7572344785040243974_malware_dridex.pcap,malware_dridex
9307915570446912937_benign_benign.pcap,benign_benign
11257963146872762604_malware_magichound.pcap,malware_magichound
10763945881104452099_malware_trickster.pcap,malware_trickster
10347003393448375580_malware_emotet.pcap,malware_emotet
6599391387214148876_malware_trickster.pcap,malware_trickster
3316681314970432077_benign_benign.pcap,benign_benign
520056424849574243_malware_htbot.pcap,malware_htbot
10330153341409051094_malware_trickster.pcap,malware_trickster
10220070917659183022_malware_htbot.pcap,malware_htbot
11775012946734611006_malware_trojandownloader.pcap,malware_trojandownloader
15908596508429544763_malware_emotet.pcap,malware_emotet
7794914947510752554_malware_tinba.pcap,malware_tinba
9740629337035164943_malware_magichound.pcap,malware_magichound
2274222523283471989_malware_trickster.pcap,malware_trickster
8462255738080541244_malware_emotet.pcap,malware_emotet
7933897831542125258_malware_magichound.pcap,malware_magichound
9622604558564064157_malware_htbot.pcap,malware_htbot
15067994071420901349_malware_ursnif.pcap,malware_ursnif
11326104978385245516_malware_emotet.pcap,malware_emotet
11451901682331060343_malware_magichound.pcap,malware_magichound
781298825110468642_malware_trickster.pcap,malware_trickster
870476831986871751_malware_trickster.pcap,malware_trickster
9141393824888484219_malware_trojandownloader.pcap,malware_trojandownloader
3972641075131580271_malware_trickster.pcap,malware_trickster
15708099043053901708_benign_benign7.pcap,benign_benign7
16237959775516126643_malware_htbot.pcap,malware_htbot
8972702348394489104_malware_trickster.pcap,malware_trickster
6474620890003920314_malware_magichound.pcap,malware_magichound
212372569821398927_malware_emotet.pcap,malware_emotet
7582305126320863082_malware_trickster.pcap,malware_trickster
17072141404174147782_malware_emotet.pcap,malware_emotet
4244299139544866071_malware_trickster.pcap,malware_trickster
4792748384571716552_malware_trickbot.pcap,malware_trickbot
14407155443280855833_malware_trickster.pcap,malware_trickster
5736466921137719950_malware_htbot.pcap,malware_htbot
5874359179284210349_malware_emotet.pcap,malware_emotet
15712872058286223232_malware_tinba.pcap,malware_tinba
8238593024169622736_malware_trickster.pcap,malware_trickster
17759533731846068121_benign_benign.pcap,benign_benign
4162708688034698117_benign_benign.pcap,benign_benign
17109297778003307528_malware_trickster.pcap,malware_trickster
11181190512617206180_benign_benign.pcap,benign_benign
12045829405389108895_benign_benign.pcap,benign_benign
15740550918936602743_malware_emotet.pcap,malware_emotet
13862519222547094413_malware_dridex.pcap,malware_dridex
13843161856531033868_malware_trickster.pcap,malware_trickster
9175689139653676700_bengin_benign.pcap,bengin_benign
3561723418404690723_malware_tinba.pcap,malware_tinba
8191623073002254707_malware_emotet.pcap,malware_emotet
6700490164042258209_malware_adload.pcap,malware_adload
9761962709629440392_malware_minertrojan.pcap,malware_minertrojan
16404254637743748381_malware_emotet.pcap,malware_emotet
3009978595838687552_malware_adload.pcap,malware_adload
8559330980924197013_benign_benign.pcap,benign_benign
10440523001431304609_malware_htbot.pcap,malware_htbot
2379826676432966252_malware_ccleaner.pcap,malware_ccleaner
11292752331657681229_malware_magichound.pcap,malware_magichound
12436888957946013572_benign_benign.pcap,benign_benign
3503252565187913141_benign_benign.pcap,benign_benign
9157960375513810414_malware_htbot.pcap,malware_htbot
1814806762936982048_benign_benign.pcap,benign_benign
5358959885758010156_benign_benign.pcap,benign_benign
7828146782701455175_bengin_benign.pcap,bengin_benign
1931992145752288323_malware_artemis.pcap,malware_artemis
7251072996279388993_benign_benign.pcap,benign_benign
18056974697958423351_malware_trickbot.pcap,malware_trickbot
15196629874511987993_malware_emotet.pcap,malware_emotet
3429397317415258420_malware_pua.pcap,malware_pua
17252492375094693375_malware_emotet.pcap,malware_emotet
2760236564510658094_malware_artemis.pcap,malware_artemis
16292098850994312552_bengin_benign.pcap,bengin_benign
1193539567739858557_malware_dridex.pcap,malware_dridex
15733872033843393008_malware_htbot.pcap,malware_htbot
1897505470135533533_malware_ccleaner.pcap,malware_ccleaner
4624992362539619815_malware_trickster.pcap,malware_trickster
11623162720690946356_malware_tinba.pcap,malware_tinba
12044456380142557932_bengin_benign.pcap,bengin_benign
13309304017008794261_bengin_benign.pcap,bengin_benign
3042641767703626011_bengin_benign.pcap,bengin_benign
12624564393268119423_malware_magichound.pcap,malware_magichound
11239264551908771872_malware_emotet.pcap,malware_emotet
7655677437199568142_malware_minertrojan.pcap,malware_minertrojan
324635582129975613_malware_magichound.pcap,malware_magichound
12124547729595640216_benign_benign7.pcap,benign_benign7
16961523569995573164_malware_magichound.pcap,malware_magichound
5744733367231641475_benign_benign.pcap,benign_benign
16408379193709105912_malware_emotet.pcap,malware_emotet
11803030587537165100_malware_htbot.pcap,malware_htbot
13829282656373848823_malware_dridex.pcap,malware_dridex
15492938495271838743_malware_trickster.pcap,malware_trickster
15398520234115233404_malware_dridex.pcap,malware_dridex
3036249525240417549_malware_emotet.pcap,malware_emotet
9101311385594818441_malware_magichound.pcap,malware_magichound
17970334564557645649_malware_artemis.pcap,malware_artemis
1761083228943377040_malware_htbot.pcap,malware_htbot
2965063571193642433_malware_htbot.pcap,malware_htbot
1704096472183822246_malware_trickbot.pcap,malware_trickbot
8812904534259187908_malware_trickster.pcap,malware_trickster
3003666343201307866_malware_trickster.pcap,malware_trickster
11882533762352479011_malware_trickbot.pcap,malware_trickbot
17738734541170394777_malware_pua.pcap,malware_pua
16688655545385406655_malware_artemis.pcap,malware_artemis
5219380736779654980_bengin_benign.pcap,bengin_benign
5857722767512004701_malware_trickbot.pcap,malware_trickbot
14357914073322625646_malware_emotet.pcap,malware_emotet
17414825814044370413_bengin_benign.pcap,bengin_benign
1908720276408326501_malware_emotet.pcap,malware_emotet
14005797403753087716_malware_adload.pcap,malware_adload
15719972147087956709_malware_htbot.pcap,malware_htbot
13347397466532798523_malware_adload.pcap,malware_adload
13303666088518345067_malware_htbot.pcap,malware_htbot
2794042672433902725_malware_magichound.pcap,malware_magichound
2446557467886989797_malware_htbot.pcap,malware_htbot
18042109904949886300_malware_emotet.pcap,malware_emotet
15276655113161206504_bengin_benign.pcap,bengin_benign
11681152094826803154_malware_trickbot.pcap,malware_trickbot
18247055667270570232_malware_htbot.pcap,malware_htbot
7928563422226112707_malware_emotet.pcap,malware_emotet
17344561040005250660_malware_trickster.pcap,malware_trickster
10846810504722316977_malware_magichound.pcap,malware_magichound
16545023143284999473_malware_trickster.pcap,malware_trickster
11489684426459762495_benign_benign.pcap,benign_benign
1560729281877811734_malware_trickbot.pcap,malware_trickbot
15552789721218056950_malware_trickster.pcap,malware_trickster
12304700160025123614_benign_benign.pcap,benign_benign
6432611393156362660_malware_trickster.pcap,malware_trickster
5358462963570921316_malware_trickbot.pcap,malware_trickbot
9024835893319183519_malware_emotet.pcap,malware_emotet
11151755535122484353_malware_magichound.pcap,malware_magichound
14041988757711253486_malware_adload.pcap,malware_adload
8195778973682486022_malware_ursnif.pcap,malware_ursnif
1533731863147946075_malware_adload.pcap,malware_adload
10016853089033151857_malware_bitcoinminer.pcap,malware_bitcoinminer
6548771558290763589_malware_trickster.pcap,malware_trickster
5294924901818426570_malware_ccleaner.pcap,malware_ccleaner
17827373076189225592_malware_ursnif.pcap,malware_ursnif
302827479925876013_benign_benign.pcap,benign_benign
12780616461477088867_malware_emotet.pcap,malware_emotet
8057887701783002596_benign_benign.pcap,benign_benign
49796685039834399_malware_emotet.pcap,malware_emotet
14200082640622751259_malware_trickster.pcap,malware_trickster
17773524337795019713_benign_benign.pcap,benign_benign
14342932571604540932_benign_benign.pcap,benign_benign
13953652956867292829_malware_trickbot.pcap,malware_trickbot
13690951432673689746_malware_tinba.pcap,malware_tinba
1249142149924083113_benign_benign.pcap,benign_benign
8426829982390406014_malware_tinba.pcap,malware_tinba
13557204006518113000_benign_benign.pcap,benign_benign
13909687678301700122_malware_trickster.pcap,malware_trickster
13655894502214247884_malware_htbot.pcap,malware_htbot
13583034424743255087_benign_benign.pcap,benign_benign
13353945821560162969_malware_trickster.pcap,malware_trickster
8069822612777275034_malware_ursnif.pcap,malware_ursnif
5315400185629004682_benign_benign.pcap,benign_benign
2122884048923369462_malware_emotet.pcap,malware_emotet
6297411335015714801_malware_ursnif.pcap,malware_ursnif
14384813027272194490_bengin_benign.pcap,bengin_benign
3357329744506193657_malware_trickbot.pcap,malware_trickbot
15776848175534285228_malware_trickbot.pcap,malware_trickbot
10189735749910804940_malware_trickbot.pcap,malware_trickbot
459863364766503668_malware_emotet.pcap,malware_emotet
6387458054827347609_malware_adload.pcap,malware_adload
1089718499624762341_malware_dridex.pcap,malware_dridex
2005545493779320523_benign_benign.pcap,benign_benign
7296448584567477216_benign_benign.pcap,benign_benign
6048040057797921529_benign_benign.pcap,benign_benign
15894930024139851967_malware_artemis.pcap,malware_artemis
2712739219690677332_malware_tinba.pcap,malware_tinba
10771469106885465564_benign_benign.pcap,benign_benign
12060093977252773710_malware_magichound.pcap,malware_magichound
9713299180152132957_malware_artemis.pcap,malware_artemis
16112792266263372192_malware_htbot.pcap,malware_htbot
